id,Column1,date,article_type,title,url,Scholar,Activist,Monumental Memorialization,Mention of Scholarly Work,Social/Political Advocacy,Coalition Building,Out of the Mouth of Academics,Out of the Mouth of Activists,Collective Synecdoche,passage
98,48,12/22/17,U.S.,Past Debates Echo in Split Between Cornel West and Ta-Nehisi Coates,https://www.nytimes.com/2017/12/22/us/past-debates-echo-in-split-between-cornel-west-and-ta-nehisi-coates.html,,1,,,1,,,,,"Shortly after the dawn of the 20th century, the scholar W.E.B. Du Bois took on a fellow black civic leader, Booker T. Washington, for what he described as submitting to white domination and accepting “the alleged inferiority of the Negro races.”"
99,117,2/28/98,U.S.,N.A.A.C.P. Post Gives Julian Bond New Start,https://www.nytimes.com/1998/02/28/us/naacp-post-gives-julian-bond-new-start.html,,,,,1,,,,,"''It sets me apart, but not radically,'' Mr. Bond said of his personal background. ''I think for people of my age and generation, this was a normal experience -- not to have W. E. B. Du Bois in your home, but to have his name in your home, to know about him in your home, to have grown up in this movement. This was dinner table conversation for us.''"
100,3,10/25/22,Opinion,Why I Keep Coming Back to Reconstruction,https://www.nytimes.com/2022/10/25/opinion/reconstruction-civil-war-du-bois.html,1,,,1,1,,,,,"The scholarship on Reconstruction is vast and comprehensive. But my touchstone for thinking about the period continues to be W.E.B. Du Bois’s “Black Reconstruction,” published in 1935 after years of painstaking research that was often inhibited by segregation and the racism of Southern institutions of higher education. I return to Du Bois, even as I read more recent work, because he offers a framework that is useful, I think, for analyzing the struggle for democracy in our own time. The central conceit of Du Bois’s landmark study — whose full title is “Black Reconstruction: An Essay Toward a History of the Part Which Black Folk Played in the Attempt to Reconstruct Democracy in America, 1860-1880” — is that the period was a grand struggle between “two theories of the future of America,” rooted in the relationship of American labor to American democracy. “What were to be the limits of democratic control in the United States?” Du Bois asks. “Was the rule of the mass of Americans to be unlimited, and the right to rule extended to all men regardless of race and color?” And if not, he continues, “How would property and privilege be protected?”"
101,176,3/4/73,Archives,"A master of role playing, strategem, power",https://www.nytimes.com/1973/03/04/archives/a-master-of-role-playing-strategem-power-vol-i-the-autobiographical.html,1,,,,,,,,,"The publication of the papers of Frederick Douglass and W. E. B. Du Bois (to mention only the most obvious) will. probably add little to the stature of these men. Douglass, despite his decline in later years, sits astride black history in the 19th century like a colossus. The Du Bois papers will deepen and flesh out the outlines of the life of a man already acknowledged by most people as one of the great minds of the 20th century. In the final analysis, Booker T. Washington may have scored another point. These first volumes of the Washington papers, and the trend in recent scholarship reveal Booker T. Washington to have been a man of remarkable skill in dealing with white America. A man whose life may offer more to blacks during this period of growing white indifference to black aspirations, and growing repression of attempts to move to meet their needs, than those of the leading purveyors of rhetoric who pass for black leaders in our day."
102,171,8/4/95,U.S.,Legal Defense Fund in Battle Over Access to Old Files,https://www.nytimes.com/1995/08/04/us/legal-defense-fund-in-battle-over-access-to-old-files.html,,,,,,,1,,,"The historians include three Pulitzer Prize winners: Taylor Branch, author of ""Parting the Waters,"" a biography of the Rev. Dr. Martin Luther King Jr.; David Garrow, author of ""Bearing the Cross,"" another biography of Dr. King, and David L. Lewis, author of a recent biography of W. E. B. Du Bois."
103,129,3/26/09,U.S.,"John Hope Franklin, Scholar of African-American History, Is Dead at 94",https://www.nytimes.com/2009/03/26/us/26franklin.html,,1,,,1,,1,,1,"During a career of scholarship, teaching and advocacy that spanned more than 70 years, Dr. Franklin was deeply involved in the painful debates that helped reshape America’s racial identity, working with the Rev. Dr. Martin Luther King Jr., W. E. B. Du Bois, Thurgood Marshall and other major civil rights figures of the 20th century."
104,13,11/21/23,Opinion,‘The Ezra Klein Show’ Book Recommendations (2021),https://www.nytimes.com/2023/11/21/opinion/the-ezra-klein-show-book-recommendations-2021.html,,,,,,,,,,“The Love Songs of W.E.B. Du Bois” by Honorée Fanonne Jeffers
105,38,8/30/18,Opinion,Serving Time Should Not Mean ‘Prison Slavery’ ,https://www.nytimes.com/2018/08/30/opinion/national-prison-strike-slavery-.html,,1,,,1,,,,,"During the Civil War, slaves freed themselves by walking to Union lines. What was a trickle in 1861 became a flood by 1864, as thousands of self-emancipated slaves followed Union soldiers. What the pioneering civil rights activist W.E.B. Du Bois called the “general strike” of slaves changed the outcome of the war, forcing a reluctant Lincoln administration to move toward the Emancipation Proclamation and then the 13th Amendment, all while slowing the Confederate war effort by undermining the labor force and thus the economy. Slaves could not have won the war by themselves, but their actions were crucial in deciding the war and creating its moral impact. "
106,211,10/28/01,New York,"Down the Years, a Call to Arms",https://www.nytimes.com/2001/10/28/nyregion/down-the-years-a-call-to-arms.html,,1,,,1,,1,,1,"Similarly, said John Whiteclay Chambers 2nd of Rutgers University, W. E. B. Du Bois and Frederick Douglass urged African-Americans to serve, even though they would be fighting for a segregated society. ''It was an effort to gain full citizenship rights,'' the professor said, noting that military service also offers ''social mobility to people without much money.''"
107,151,8/28/94,Magazine,A Neighborhood In Waves,https://www.nytimes.com/1994/08/28/magazine/a-neighborhood-in-waves.html,,,,1,,,,,,"""I came mostly for the trade union people,"" Rogovin told me not long ago. ""I was a product of the Great Depression and what I saw and experienced myself made me politically active."" When I asked him if he thought of his photography as explicitly political, Rogovin said, ""I like to photograph people with problems."" He purchased a used camera in 1942 but did not become serious about photography until 1958, when he began taking photographs in storefront churches on the East Side of Buffalo. A collection of those photographs was published in Aperture in 1962, with an introduction by W. E. B. Du Bois."
108,169,5/21/97,U.S.,More Than 50 Journalists Are Fellowship Recipients,https://www.nytimes.com/1997/05/21/us/more-than-50-journalists-are-fellowship-recipients.html,,,1,,,,1,,,"David Turnley, The Detroit Free Press, photographic correspondent based in Paris; will also take classes at the W. E. B. Du Bois Institute for Afro-American Research and the Kennedy School of Government; Russian, film making and drama."
109,213,8/6/06,The City,The Scandal at the Zoo,https://www.nytimes.com/2006/08/06/nyregion/thecity/06zoo.html,,,,,,,,,,"In Lynchburg, Ota Benga had his teeth capped and became known as Otto Bingo. He spent a lot of time in the woods, hunting with bow and arrow, and gathering plants and herbs. He did odd jobs and worked in a tobacco factory. He became friendly with the poet Anne Spencer, who lived in Lynchburg, and through her met both W. E. B. Du Bois and Booker T. Washington. "
110,16,4/30/19,Obituaries,"Martin Kilson, Scholar and Racial Pathbreaker at Harvard, Dies at 88",https://www.nytimes.com/2019/04/30/obituaries/martin-kilson-dead.html,,,,,1,,1,1,,"Martin Kilson, a leftist scholar, fierce debater and follower of W. E. B. Du Bois who became the first tenured African-American professor at Harvard, died on April 24 in hospice care in Lincoln, Mass. He was 88."
111,21,10/6/20,Opinion,America May Need International Intervention,https://www.nytimes.com/2020/10/06/opinion/us-united-nations-election.html,,,,,,,,,1,"Joe Biden is not W.E.B. Du Bois, let alone Malcolm X. But the party he leads now faces chronic racist disenfranchisement. The more the Democratic Party becomes a vehicle for Black political empowerment, the less its votes count."
112,121,1/5/92,Education Life,"BLACKBOARD;
A Year 'Abroad' In America",https://www.nytimes.com/1992/01/05/education/blackboard-a-year-abroad-in-america.html,,,,,,,,,1,"A central theme is race, which brought the group to the Lynchburg home of Ann Spencer, the dominant poet of the Harlem renaissance of the 1920's. Against a glowing violet sunset, by the pond where Mrs. Spencer once counseled George Washington Carver, Booker T. Washington and W. E. B. Du Bois, the group discussed the early days of the civil rights movement. "
113,76,11/10/93,Archives,Top Black Studies Scholar Is Leaving Princeton for Harvard,https://www.nytimes.com/1993/11/10/news/top-black-studies-scholar-is-leaving-princeton-for-harvard.html,,,1,,,,1,,,"Henry Louis Gates, Jr., chairman of Harvard's Department of Afro-American Studies and director of the W. E. B. Du Bois Institute for Afro-American Research, described Professor West as ""one of America's most important public intellectuals, and a formidable scholar by any measure."""
114,8,10/22/22,Opinion,The Price of Liberty Goes Up the Longer You Wait,https://www.nytimes.com/2022/10/22/opinion/john-brown-dubois-history.html,1,,,1,1,,,,,"Du Bois’s entry is at once a typical biography — it goes into some detail about Brown’s childhood, his upbringing and his moral development, including a depiction of the scene that made Brown, at a young age, an ardent opponent of slavery — and an exercise in social analysis. Du Bois sums up Brown’s views in his conclusion. “John Brown loved his neighbor as himself,” writes Du Bois. “He could not endure therefore to see his neighbor poor, unfortunate or oppressed.” Brown’s sympathy with the least advantaged was strengthened by his Christianity and influenced by the “social doctrines of the French Revolution with its emphasis on freedom and power in political life.” Added to all of this, Du Bois writes, was Brown’s own “inchoate but growing belief in a more just and a more equal distribution of property.” From this, Brown concluded that “all men are created free and equal.” It is this point that Du Bois wields against the eugenicists and white supremacists of his time, the intellectual descendants of slaveholders who dominated the mainstream of American letters with arguments about the natural inferiority of nonwhites. “Has John Brown no message — no legacy, then, to the twentieth century?” asks Du Bois. “He has and it is this great word: the cost of liberty is less than the price of repression. The price of repressing the world’s darker races is shown in a moral retrogression and an economic waste unparalleled since the age of the African-slave trade.” (I quoted a version of this line in my column on Tuesday.) Viewed in this light, Du Bois says, the memory of John Brown stands as a “mighty warning” to the United States and its peers. To wait to rectify the sins of the present — to sidestep justice in favor of comfort — is to make the final price of liberty all the more expensive. John Brown “knew that in 1700 it would have cost something to overthrow slavery and establish liberty; and that by reason of cowardice and blindness the cost in 1800 was vastly larger but still not unpayable,” Du Bois writes. “He felt that by 1900 no human hand could pluck the vampire from the body of the land without doing the nation to death.” What Brown decided, Du Bois continues, was that he had to strike a blow for justice in his time. “It will cost something — even blood and suffering — but it will not cost as much as waiting.” Du Bois was very much a man of his time — Victorian, bourgeois and more than a little elitist. You can see these aspects of Du Bois in his Brown biography, and for a modern reader, they may be a little jarring. And yet, Du Bois’s broadside against hierarchy and exclusion still lands with as much force in 2022 as I’m sure it did in 1909. His warning that the tolerance of injustice will only lead to darker places and “darker deeds” is still relevant. And his closing reminder that without real “equality of opportunity” the best in humanity cannot be “discovered and conserved” remains as true now as it was then."
115,91,2/1/89,Opinion,Blacks? African-Americans?,https://www.nytimes.com/1989/02/01/opinion/blacks-africanamericans.html,,1,,,1,,,,,"W. E. B. Du Bois once made a brilliant commentary on the debate over names in a reply to a letter from a 15-year-old who objected to ''Negro'' because it was ''a white man's word to make us feel inferior.'' Du Bois wrote urging the youth not to mistake ''names for things,'' nor to put undue emphasis on what something is called. The letter is a masterpiece:"
116,57,3/13/18,Obituaries,"Togo West Jr., 75, Dies; Army Secretary in Time of Transition",https://www.nytimes.com/2018/03/13/obituaries/togo-west-jr-75-dies-army-secretary-in-time-of-transition.html,1,,,1,1,,,,,"Vernon Jordan, a former adviser to President Clinton, suggested in a telephone interview that Mr. West — perhaps beginning with the classical education imparted by his parents — seemed destined to join the one in 10 black men whom W. E. B. Du Bois predicted at the dawn of the 20th century would become African-American leaders. “He went to school and to law school inspired to serve the best interests of the community because he was one who understood Du Bois’s mandate to the ‘Talented Tenth,’ ” Mr. Jordan said. “Du Bois would be pleased with his legacy.”"
117,185,6/27/90,World,"The Mandela Visit;   Mandela Invokes Struggles Of U.S., Rousing Congress",https://www.nytimes.com/1990/06/27/world/the-mandela-visit-mandela-invokes-struggles-of-us-rousing-congress.html,,1,,,1,,,,1,"'We could not have made an acquaintance through literature with human giants such as George Washington, Abraham Lincoln and Thomas Jefferson and not been moved to act,'' Mr. Mandela said. ''We could not have heard of and admired John Brown, Sojourner Truth, Frederick Douglass, W. E. B. Du Bois, Marcus Garvey, Martin Luther King Jr. and others . . . and not be moved to act as they were moved to act."
118,36,5/10/87,World,DU BOIS STILL A GREAT HERO TO GHANAIANS,https://www.nytimes.com/1987/05/10/world/du-bois-still-a-great-hero-to-ghanaians.html,,1,,,1,,,1,,"Sara Lee, Dr. Lee's wife, remembers discussing with Du Bois on Aug. 27, 1963, plans for a march to be held here to coincide with the Aug. 28 march on Washington led by the Rev. Martin Luther King Jr. That evening, Du Bois died, and in Washington, many people learned of his death as they marched."
119,134,10/19/02,U.S.,"Eileen Southern, Chronicler Of Black Music, Is Dead at 82",https://www.nytimes.com/2002/10/19/us/eileen-southern-chronicler-of-black-music-is-dead-at-82.html,,,,,,,,,,"But she invoked her role model, W. E. B. Du Bois. ''Like him, I went to Harvard because it was a great opportunity for me as a black female scholar, and I accepted the reality of racial and sex discrimination,'' she wrote. ''In its role as nurturer of scholars, Harvard never let me down!''"
120,207,9/2/79,Archives,NONFICTION IN BRIEF,https://www.nytimes.com/1979/09/02/archives/nonfiction-in-brief-nonfiction.html,,,,,,,,,,"What is to be done? Mr. Wheeler lays down few rules, though he does urge that teachers of writing find ways to get students to return to themselves, to write out of their own experiences. He urges that American literature be the basis for reading in remedial courses. The American self, he says, can be found in Richard Wright and W. E. B. Du Bois, Ralph Ellison and Saul Bellow, Robert Frost and Emily Dickinson. Mark Twain and Walt Whitman. He wants the tyranny of objective testing (which he shows to be not so objective) removed, and writing to be taught by journalists and professional writers working along with teachers. What's needed, he convinces us in this provocative book, is “connection — between the life of language and the life of a people.” His conclusion is that “It we honored writing, we would honor ourselves.”"
121,37,5/10/87,World,DU BOIS STILL A GREAT HERO TO GHANAIANS,https://www.nytimes.com/1987/05/10/world/du-bois-still-a-great-hero-to-ghanaians.html,,,,,,,,,,"Written by Du Bois, who was born three years after the end of the Civil War, the verse reads: I heard the Song of Children, crying ''Free!'' I saw the face of Freedom . . . And I died."
122,170,1/22/92,New York,"ABOUT NEW YORK; From Cruel to Cool, Singer Recalls Roots of Hate",https://www.nytimes.com/1992/01/22/nyregion/about-new-york-from-cruel-to-cool-singer-recalls-roots-of-hate.html,,,,,,,,,,"Not surprisingly, the color line, what W. E. B. Du Bois called this century's biggest problem, came to weigh heavily on Mr. Jeffreys -- even as he became a popular rhythm-and-blues artist, churning out six albums from 1976 to 1983. One of his best-known albums was ""Ghostwriter,"" which came out in 1977."
123,102,12/14/70,Archives,Yale Conference Studies Role of Black Women,https://www.nytimes.com/1970/12/14/archives/yale-conference-studies-role-of-black-women.html,,,,,,,,,,"Mrs. Du Bois, who now makeS. her home in Cairo, told ;how the “death masks, paintings,; and sculptures” of the. time of'. Cleopatra had “the features of brothers.”"
124,85,10/9/94,World,Some Surprises Meet Nation of Islam Visitors on Ghana Tour,https://www.nytimes.com/1994/10/09/world/some-surprises-meet-nation-of-islam-visitors-on-ghana-tour.html,,,,,,,,,,"Organizers said the gathering had drawn more than 1,000 Americans to this seaside capital city. From the time of the scholar W. E. B. Du Bois, who resided here after the country's independence from Britain in 1957, Accra has long drawn black Americans seeking to renew ties to Africa. But few Ghanaians attended the event, a fact that Dr. Du Bois's son, David G. Du Bois, a professor of journalism at the University of Massachusetts attributed to ""an attack in the media emanating from a Christian elite that has even discouraged Ghanaian Muslims from wanting to be a part of it."" A Christian woman's group had petitioned Parliament in an an attempt to block the four-day convention, which began on Thursday."
125,190,6/29/86,New York,CONNECTICUT GUIDE,https://www.nytimes.com/1986/06/29/nyregion/connecticut-guide-953486.html,,,,,,,,,,"Works by black artists are also among the more than 200 varied items to be displayed from the collection of Randolph Linsly Simpson, a white Connecticut businessman whose ancestors espoused the abolition of slavery. Early objects include slave shackles, chains and tags, slave sales bulletins and an antislavery pamphlet written by Jonathan Edwards in 1833. Calling cards and photographs of such famous blacks as Frederick Douglass, W. E. B. Du Bois, Ethel Waters, George Washington Carver and Paul Robeson are mingled with photographs of anonymous black soldiers in the Civil War, shoeshine boys and chimney sweeps."
126,198,4/14/96,Magazine,5000 Sundays;Letter From the Editor,https://www.nytimes.com/1996/04/14/magazine/5000-sundays-letter-from-the-editor.html,,,,,,,,,,"This issue is intended to give a taste of what the world has looked like, as seen on some 5,000 Sunday mornings, and to recapture moments of memorable writing. Over the years, the Magazine has been home to the work of noted writers, journalists and public figures. In 1905, W. E. B. Du Bois described the burdens of black Americans in terms that reverberated in the articles that Dr. Martin Luther King Jr. published here in the 1960's -- and that reverberate today. In 1945, Harold Denny, a Times war correspondent, was with the American soldiers who liberated Buchenwald in April 1945: in just a few paragraphs of his account you find a surprising number of the themes that have defined the Holocaust: the cold hatred ignited in the liberators, the evidence of human-skin lampshades, the intense conviction that the world must not forget. In 1956, the novelist Clellon Holmes explored what he was among the first to call the Beat Generation. A few years later, articles by Bernard Fall, David Halberstam, Neil Sheehan and others cast increasingly cold light on America's involvement in Vietnam. In 1973, the Magazine twice devoted entir issues to the story of Watergate, meticulously reported by J. Anthony Lukas."
127,177,2/20/15,New York,"At New York Private Schools, Challenging White Privilege From the Inside",https://www.nytimes.com/2015/02/22/nyregion/at-new-york-private-schools-challenging-white-privilege-from-the-inside.html,,,,,,,,,,"“Whiteness” as a concept is not new. W. E. B. Du Bois wrote about it in the 1920s; James Baldwin addressed it in the 1960s. But it did not gain traction on college campuses until the 1980s, as an outgrowth of an interdisciplinary study of racial identity and racial superiority. It presumes that in the United States, race is a social construct that had its origins in colonial America when white plantation owners were seeking dominance and order."
128,230,3/15/92,Archives,ATTRACTIONS,https://www.nytimes.com/1992/03/15/news/attractions.html,,,,,,,,,,"SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE, 515 Lenox Avenue, at 135th Street, Manhattan. The center's holdings include audio tapes of W. E. B. Du Bois and Booker T. Washington; the original manuscript of Richard Wright's novel ""Native Son,"" and thousands of other documents, paintings and photographs. The main exhibition now is ""The African Presence in the Americas: 500 Years of Tradition and Transformation,"" with maps, photographs, lithographs and memorabilia. Also on view is ""African-Americans in Space Science,"" an exploration of black involvement in science and technology. (Both shows run through Dec. 31.) Other events include a screening of ""To Sleep With Anger,"" a film with Danny Glover, Sheryl Lee Ralph, Mary Alice and Vonetta McGee, to be followed by a discussion with Charles Burnett, the film's director (today at 3 P.M.), and a holiday open house featuring the Forces of Nature dancers and the Abyssinian Baptist Church Choir (Dec. 22 at 3 P.M.). Hours: Mondays and Tuesdays from noon to 8 P.M.; Wednesdays and Fridays from noon to 6 P.M.; Saturdays from 10 A.M. to 6 P.M., closed Sundays, Thursdays and holidays. Free. Information: (212) 491-2200."
129,64,5/30/14,T Magazine,"Print Matters | An Erudite, Fashion-Forward Magazine About Black Gay Culture",https://tmagazine.blogs.nytimes.com/2014/05/30/the-tenth-a-fashion-forward-magazine-about-black-gay-culture,,,,,,,,,,"The result is The Tenth, an extravagant new biannual print magazine, whose first issue premiered last month. The title refers not only to W.E.B. Du Bois’s notion of an
                                elite “talented tenth” in the black American community, but also to voguing culture, in which ace runway walkers receive “tens across the board” from the judges.
"
130,137,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,,,,,,,,,,"Liberal orthodoxy notwithstanding, Harvard's experience with black people and black studies has been extremely mixed. In its earliest days, students and professors and at least two university presidents owned slaves. As late as 1922, a university president, Abbott Lawrence Lowell, prohibited black students from living in the freshman dormitories, as was required for all white students. ''I was in Harvard,'' said the writer W. E. B. Du Bois, who in 1895 became the first black recipient of a doctorate from Harvard, ''not of it.''"
131,221,6/7/92,Archives,ATTRACTIONS,https://www.nytimes.com/1992/06/07/news/attractions.html,,,,,,,,,,"SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE, 515 Lenox Avenue, at 135th Street, Manhattan. The center's holdings include audio tapes of W. E. B. Du Bois and Booker T. Washington; the original manuscript of Richard Wright's novel ""Native Son,"" and thousands of other documents, paintings and photographs. The main exhibition now is ""The African Presence in the Americas: 500 Years of Tradition and Transformation,"" with maps, photographs, lithographs and memorabilia. Also on view is ""African-Americans in Space Science,"" an exploration of black involvement in science and technology. (Both shows run through Dec. 31.) Other events include a screening of ""To Sleep With Anger,"" a film with Danny Glover, Sheryl Lee Ralph, Mary Alice and Vonetta McGee, to be followed by a discussion with Charles Burnett, the film's director (today at 3 P.M.), and a holiday open house featuring the Forces of Nature dancers and the Abyssinian Baptist Church Choir (Dec. 22 at 3 P.M.). Hours: Mondays and Tuesdays from noon to 8 P.M.; Wednesdays and Fridays from noon to 6 P.M.; Saturdays from 10 A.M. to 6 P.M., closed Sundays, Thursdays and holidays. Free. Information: (212) 491-2200."
132,20,10/6/20,Opinion,America May Need International Intervention,https://www.nytimes.com/2020/10/06/opinion/us-united-nations-election.html,,,,,,,,,,"After World War II, the sociologist W.E.B. Du Bois edited a 94-page pamphlet that the N.A.A.C.P. presented to every ambassador to the new United Nations. “Peoples of the world,” it declared, “we American Negroes appeal to you; our treatment in America is not merely an internal question of the United States. It is a basic problem of humanity; of democracy.”"
133,160,6/27/00,U.S.,Idlewild Journal; Town Works to Revive Its Image as 'Black Eden',https://www.nytimes.com/2000/06/27/us/idlewild-journal-town-works-to-revive-its-image-as-black-eden.html,,,,,,,,,,"Historians are beginning to take greater note of Idlewild's past, particularly its founding in 1912. That is when a wealthy group of white Chicago developers bought 2,700 acres from a Michigan railroad company and began marketing lots, 125 feet by 20 feet, to prominent blacks like W. E. B. Du Bois and Madame C. J. Walker, the cosmetologist considered the United States' first black female millionaire, for $35, or $6 down and $1 a week."
134,101,12/14/70,Archives,Yale Conference Studies Role of Black Women,https://www.nytimes.com/1970/12/14/archives/yale-conference-studies-role-of-black-women.html,,,,,,,,,,"In a similar vein Mrs. Shirley Graham Du Bois, windw of W. E. B. Du Bois, told the participants that “wherever people are strug gling, there are no men ‘ask ing women to walk three steps behind them.” Talking about black Africa, Communist China and North Vietnam Mrs. ‘Du Bois saigl, “Honey, they don't need your sympathy, they are more lib erated than you are.”"
135,98,4/17/01,New York,Pulitzer Prizes Include 3 for News Coverage of Immigration and Ethnic Complexity,https://www.nytimes.com/2001/04/17/nyregion/pulitzer-prizes-include-3-for-news-coverage-of-immigration-and-ethnic-complexity.html,,,,,,,,,,"The Pulitzer Prizes, administered by Columbia University, also focused on the issue of race in one of the arts awards. David Levering Lewis was awarded his second prize in biography for ''W. E. B. Du Bois: The Fight for Equality and the American Century, 1919-1963,'' the second volume in a series published by Henry Holt & Company. Mr. Lewis had won a Pulitzer Prize for biography in 1994 for the first volume, which covered Du Bois's life from 1868 to 1919."
136,28,3/11/19,Opinion,The Trouble With Biden,https://www.nytimes.com/2019/03/11/opinion/biden-busing-integration.html,,,,,,,,,,"Busing did its job — integrating schools and improving outcomes for black students — but many whites viewed it as an encroachment on the privileges afforded them in a racially stratified society, what W.E.B. Du Bois called a “psychological wage” given as compensation for racial solidarity. These Americans thought they could keep black children out of their schools and neighborhoods. Busing meant they couldn’t, and they were angry."
137,43,2/1/16,Education Life,Black America and the Class Divide,https://www.nytimes.com/2016/02/07/education/edlife/black-america-and-the-class-divide.html,,,,,,,,,,"The Harvard sociologist William Julius Wilson calls the remarkable gains in black income “the most significant change” since Dr. King’s passing. When adjusted for inflation to 2014 dollars, the percentage of African-Americans making at least $75,000 more than doubled from 1970 to 2014, to 21 percent. Those making $100,000 or more nearly quadrupled, to 13 percent (in contrast, white Americans saw a less impressive increase, from 11 to 26 percent). Du Bois’s “talented 10th” has become the “prosperous 13 percent.”"
138,7,10/22/22,Opinion,The Price of Liberty Goes Up the Longer You Wait,https://www.nytimes.com/2022/10/22/opinion/john-brown-dubois-history.html,,,,,,,,,,"Last Sunday was the 163rd anniversary of John Brown’s raid on Harper’s Ferry, which for me was an excuse to flip through W.E.B. Du Bois’s 1909 biography of Brown for the first time in years."
139,181,11/11/07,Americas,"In DNA era, new worries about prejudice",https://www.nytimes.com/2007/11/11/world/americas/11iht-11dna.8278951.html,,,,,,,,,,"""We are living through an era of the ascendance of biology, and we have to be very careful,"" said Henry Louis Gates Jr., director of the W. E. B. Du Bois Institute for African and African American Research at Harvard University. ""We will all be walking a fine line between using biology and allowing it to be abused."""
140,32,5/10/87,World,DU BOIS STILL A GREAT HERO TO GHANAIANS,https://www.nytimes.com/1987/05/10/world/du-bois-still-a-great-hero-to-ghanaians.html,,,,,,,,,,"Ghana's tribute contrasts with the often ambivalent treatment accorded Du Bois in the United States. In America, the black writer, who began to press for civil rights in the early 1900's, is often mainly remembered for turning toward Communism and for becoming a Ghanaian citizen in his final years. Bernard Drew, president of the Berkshire County (Mass.) Historical Society, said in a telephone interview that Du Bois's birthplace in Great Barrington was a weed-choked lot marked by a ''crude and wooden'' plaque."
141,115,6/7/93,New York,"COMMENCEMENTS; 1,550 Degrees at Staten Island",https://www.nytimes.com/1993/06/07/nyregion/commencements-1550-degrees-at-staten-island.html,,,,,,,,,,"Mr. Lehrer received an honorary doctorate of humane letters. Other honorary degree recipients were Louise Gluck, the Pulitzer Prize-winning poet and senior lecturer in English at Williams; Henry Louis Gates Jr., the W. E. B. Du Bois Professor of Humanities at Harvard University; Maya Lin, the designer of the Vietnam Veterans' Memorial in Washington; Earl A. Powell 3d, a Williams alumnus who is director of the National Gallery of Art; Martin Scorsese, the film maker; Sir Richard Norman, rector of Exeter College at Oxford University; Harry C. Payne, president of Hamilton College, who will take over next January as Williams's president, and Walter V. Shipley, president of Chemical Bank and a Williams alumnus."
142,209,9/20/70,Archives,Afro‐American Studies,https://www.nytimes.com/1970/09/20/archives/afroamerican-studies.html,,,,,,,,,,"A few independent black American scholars have pur sued these lines, but no one can do it alone even in an entire lifetime. No one can hope to discover all the sources or to command so much knowl edge. Scholars such as W. E. B. Du Bois, Benjamin Brawley, Rayford Logan, Franklin Fra zier, John Hope Franklin and Benjamin Quarles have, com mendably and thoroughly, each examined his own length of line."
143,143,8/30/70,Archives,When hatred was turning to pity,https://www.nytimes.com/1970/08/30/archives/when-hatred-was-turning-to-pity-negro-negro.html,,,,,,,,,,"The list of contributors is quite impressive and includes William Car los Williams, Theodore Dreiser, Ezra Pound, Langston Hughes, Samuel Beckett (who translated most of the French articles into English), W. E. B. Du Bois, Alain Locke, Jomo Kenyatta and George Padmore. But, as in any anthology, the quality of the articles vanes. Many of the contributions by whites are paternalistic and patroniz ing. William Carlos Williams's con tribution is an amazing personal essay in which he writes of the sexual attraction black women held for him, an attraction which “no white woman could equal.” Williams speculates that his family refused to fire the black cook and washer woman in their home, preferring to keep her around just “for the sheer vitality and animal attractiveness there was in her.”"
144,99,4/17/01,New York,Pulitzer Prizes Include 3 for News Coverage of Immigration and Ethnic Complexity,https://www.nytimes.com/2001/04/17/nyregion/pulitzer-prizes-include-3-for-news-coverage-of-immigration-and-ethnic-complexity.html,,,,,,,,,,"''W. E. B. Du Bois: The Fight for Equality and the American Century, 1919-1963'' Mr. Lewis, a history professor at Rutgers University, won his first Pulitzer Prize for biography in 1994, with the first volume in his life of W. E. B. Du Bois, one of the towering figures of the early American civil rights movement. Now the second volume has won Mr. Lewis a second prize, making him the first biographer in Pulitzer history to win for back-to-back volumes. The second volume picks up Du Bois's life after 1919, when the co-founder of the National Association for the Advancement of Colored People began to move away from his early integrationist ideals and shift toward more radical leftist politics. The second half of his life was fraught with contradictions, as he battled other black leaders, as well as white society."
145,123,8/18/09,Opinion,Black cats,https://krugman.blogs.nytimes.com/2009/08/17/black-cats,,,,,,,,,,"As you both took exception to my comparison of the President with Felix the Cat, my favorite cartoon character, implying it was racist and recommending I consult Professor Henry Louis Gates Jr., I have now done
                                            so. He has taken the trouble to consult others in the field of African-American Studies, including our colleague Lawrence D. Bobo, the W. E. B. Du Bois Professor of the Social Sciences, and has written to me
                                            as follows:"
146,135,5/22/02,New York,Commencements; Columbia Teachers College Honors Veterans of Civil Rights Era,https://www.nytimes.com/2002/05/22/nyregion/commencements-columbia-teachers-college-honors-veterans-of-civil-rights-era.html,,,,,,,,,,"Dr. David Levering Lewis, the Martin Luther King Jr. university professor at Rutgers, is the author of biographies of Dr. King and of W. E. B. Du Bois, the influential black intellectual."
147,168,4/11/76,Archives,"Historians, With Eye on the Future, Deplore Their Lack of Jobs",https://www.nytimes.com/1976/04/11/archives/historians-with-eye-on-the-future-deplore-their-lack-of-jobs.html,,,,,,,,,,"In a complex proceeding last year, Davenport College at Yale had arranged a one‐term, 15student seminar by Dr. Ap theker on W. E. B. Du Bois, the black sociologist. Appointment to the seminar, the lowest in Yale's teaching ranks and paying $2,000, was opposed by the history department after it had been endorsed by the political science department."
